"Nível Territorial (Código)","Nível Territorial","Brasil, Grande Região e Unidade da Federação (Código)","Brasil, Grande Região e Unidade da Federação","Variável (Código)","Variável","Trimestre (Código)","Trimestre","Unidade de Medida (Código)","Unidade de Medida","Força de trabalho","Força de trabalho - desocupada","Força de trabalho - ocupada","Total","PercentualDesocupapdo"
"3","Unidade da Federação","35","São Paulo","1641","Pessoas de 14 anos ou mais de idade","201901","1º trimestre 2019","1572","Mil pessoas",25573,3448,22125,38097,0.134829703202596
"3","Unidade da Federação","35","São Paulo","1641","Pessoas de 14 anos ou mais de idade","201902","2º trimestre 2019","1572","Mil pessoas",25789,3310,22479,38133,0.128349296211563
"3","Unidade da Federação","35","São Paulo","1641","Pessoas de 14 anos ou mais de idade","201903","3º trimestre 2019","1572","Mil pessoas",25800,3093,22707,38153,0.119883720930233
"3","Unidade da Federação","35","São Paulo","1641","Pessoas de 14 anos ou mais de idade","201904","4º trimestre 2019","1572","Mil pessoas",25732,2953,22779,38162,0.114759832115654
"3","Unidade da Federação","35","São Paulo","1641","Pessoas de 14 anos ou mais de idade","202001","1º trimestre 2020","1572","Mil pessoas",25360,3096,22264,38364,0.122082018927445
"3","Unidade da Federação","35","São Paulo","1641","Pessoas de 14 anos ou mais de idade","202002","2º trimestre 2020","1572","Mil pessoas",23051,3133,19918,38696,0.135916012320507
"3","Unidade da Federação","35","São Paulo","1641","Pessoas de 14 anos ou mais de idade","202003","3º trimestre 2020","1572","Mil pessoas",23062,3484,19578,39209,0.151071025930101
"3","Unidade da Federação","41","Paraná","1641","Pessoas de 14 anos ou mais de idade","201201","1º trimestre 2012","1572","Mil pessoas",5502,306,5196,8605,0.0556161395856052
"3","Unidade da Federação","41","Paraná","1641","Pessoas de 14 anos ou mais de idade","201202","2º trimestre 2012","1572","Mil pessoas",5602,298,5304,8661,0.0531952873973581
"3","Unidade da Federação","41","Paraná","1641","Pessoas de 14 anos ou mais de idade","201203","3º trimestre 2012","1572","Mil pessoas",5626,260,5366,8682,0.0462140063988624
"3","Unidade da Federação","41","Paraná","1641","Pessoas de 14 anos ou mais de idade","201204","4º trimestre 2012","1572","Mil pessoas",5625,245,5380,8745,0.0435555555555556
"3","Unidade da Federação","41","Paraná","1641","Pessoas de 14 anos ou mais de idade","201301","1º trimestre 2013","1572","Mil pessoas",5654,275,5379,8783,0.0486381322957198
"3","Unidade da Federação","41","Paraná","1641","Pessoas de 14 anos ou mais de idade","201302","2º trimestre 2013","1572","Mil pessoas",5704,257,5447,8767,0.0450561009817672
"3","Unidade da Federação","41","Paraná","1641","Pessoas de 14 anos ou mais de idade","201303","3º trimestre 2013","1572","Mil pessoas",5710,237,5473,8805,0.0415061295971979
"3","Unidade da Federação","41","Paraná","1641","Pessoas de 14 anos ou mais de idade","201304","4º trimestre 2013","1572","Mil pessoas",5704,214,5490,8815,0.0375175315568022
"3","Unidade da Federação","41","Paraná","1641","Pessoas de 14 anos ou mais de idade","201401","1º trimestre 2014","1572","Mil pessoas",5708,235,5473,8818,0.0411702873160477
"3","Unidade da Federação","41","Paraná","1641","Pessoas de 14 anos ou mais de idade","201402","2º trimestre 2014","1572","Mil pessoas",5742,238,5504,8890,0.0414489724834552
"3","Unidade da Federação","41","Paraná","1641","Pessoas de 14 anos ou mais de idade","201403","3º trimestre 2014","1572","Mil pessoas",5760,234,5525,8934,0.040625
"3","Unidade da Federação","41","Paraná","1641","Pessoas de 14 anos ou mais de idade","201404","4º trimestre 2014","1572","Mil pessoas",5678,210,5468,8970,0.0369848538217682
"3","Unidade da Federação","41","Paraná","1641","Pessoas de 14 anos ou mais de idade","201501","1º trimestre 2015","1572","Mil pessoas",5690,302,5388,9005,0.0530755711775044
"3","Unidade da Federação","41","Paraná","1641","Pessoas de 14 anos ou mais de idade","201502","2º trimestre 2015","1572","Mil pessoas",5747,354,5393,9003,0.0615973551418131
"3","Unidade da Federação","41","Paraná","1641","Pessoas de 14 anos ou mais de idade","201503","3º trimestre 2015","1572","Mil pessoas",5749,352,5397,9028,0.0612280396590711
"3","Unidade da Federação","41","Paraná","1641","Pessoas de 14 anos ou mais de idade","201504","4º trimestre 2015","1572","Mil pessoas",5820,337,5483,9050,0.0579037800687285
"3","Unidade da Federação","41","Paraná","1641","Pessoas de 14 anos ou mais de idade","201601","1º trimestre 2016","1572","Mil pessoas",5887,475,5413,9100,0.0806862578562935
"3","Unidade da Federação","41","Paraná","1641","Pessoas de 14 anos ou mais de idade","201602","2º trimestre 2016","1572","Mil pessoas",5893,482,5411,9140,0.0817919565586289
"3","Unidade da Federação","41","Paraná","1641","Pessoas de 14 anos ou mais de idade","201603","3º trimestre 2016","1572","Mil pessoas",5839,496,5343,9155,0.0849460524062339
"3","Unidade da Federação","41","Paraná","1641","Pessoas de 14 anos ou mais de idade","201604","4º trimestre 2016","1572","Mil pessoas",5900,475,5425,9204,0.0805084745762712
"3","Unidade da Federação","41","Paraná","1641","Pessoas de 14 anos ou mais de idade","201701","1º trimestre 2017","1572","Mil pessoas",5941,614,5327,9239,0.103349604443696
"3","Unidade da Federação","41","Paraná","1641","Pessoas de 14 anos ou mais de idade","201702","2º trimestre 2017","1572","Mil pessoas",5943,530,5414,9233,0.0891805485445061
"3","Unidade da Federação","41","Paraná","1641","Pessoas de 14 anos ou mais de idade","201703","3º trimestre 2017","1572","Mil pessoas",5921,501,5419,9278,0.0846140854585374
"3","Unidade da Federação","41","Paraná","1641","Pessoas de 14 anos ou mais de idade","201704","4º trimestre 2017","1572","Mil pessoas",5958,493,5464,9295,0.0827458878818395
"3","Unidade da Federação","41","Paraná","1641","Pessoas de 14 anos ou mais de idade","201801","1º trimestre 2018","1572","Mil pessoas",5951,572,5379,9287,0.0961182994454713
"3","Unidade da Federação","41","Paraná","1641","Pessoas de 14 anos ou mais de idade","201802","2º trimestre 2018","1572","Mil pessoas",5938,539,5399,9306,0.0907713034691815
"3","Unidade da Federação","41","Paraná","1641","Pessoas de 14 anos ou mais de idade","201803","3º trimestre 2018","1572","Mil pessoas",5971,515,5457,9337,0.0862502093451683
"3","Unidade da Federação","41","Paraná","1641","Pessoas de 14 anos ou mais de idade","201804","4º trimestre 2018","1572","Mil pessoas",5999,469,5529,9355,0.0781796966161027
"3","Unidade da Federação","41","Paraná","1641","Pessoas de 14 anos ou mais de idade","201901","1º trimestre 2019","1572","Mil pessoas",6036,536,5500,9341,0.0888005301524188
"3","Unidade da Federação","41","Paraná","1641","Pessoas de 14 anos ou mais de idade","201902","2º trimestre 2019","1572","Mil pessoas",6074,545,5529,9350,0.0897267039841949
"3","Unidade da Federação","41","Paraná","1641","Pessoas de 14 anos ou mais de idade","201903","3º trimestre 2019","1572","Mil pessoas",6088,544,5544,9375,0.0893561103810775
"3","Unidade da Federação","41","Paraná","1641","Pessoas de 14 anos ou mais de idade","201904","4º trimestre 2019","1572","Mil pessoas",6046,441,5605,9374,0.0729407872973867
"3","Unidade da Federação","41","Paraná","1641","Pessoas de 14 anos ou mais de idade","202001","1º trimestre 2020","1572","Mil pessoas",6000,477,5524,9397,0.0795
"3","Unidade da Federação","41","Paraná","1641","Pessoas de 14 anos ou mais de idade","202002","2º trimestre 2020","1572","Mil pessoas",5896,564,5332,9542,0.0956580732700136
"3","Unidade da Federação","41","Paraná","1641","Pessoas de 14 anos ou mais de idade","202003","3º trimestre 2020","1572","Mil pessoas",5722,586,5136,9614,0.102411744145404
"3","Unidade da Federação","42","Santa Catarina","1641","Pessoas de 14 anos ou mais de idade","201201","1º trimestre 2012","1572","Mil pessoas",3394,140,3254,5263,0.0412492634060106
"3","Unidade da Federação","42","Santa Catarina","1641","Pessoas de 14 anos ou mais de idade","201202","2º trimestre 2012","1572","Mil pessoas",3454,128,3326,5265,0.0370584829183555
"3","Unidade da Federação","42","Santa Catarina","1641","Pessoas de 14 anos ou mais de idade","201203","3º trimestre 2012","1572","Mil pessoas",3455,110,3345,5309,0.0318379160636758
"3","Unidade da Federação","42","Santa Catarina","1641","Pessoas de 14 anos ou mais de idade","201204","4º trimestre 2012","1572","Mil pessoas",3443,92,3351,5350,0.0267208829509149
"3","Unidade da Federação","42","Santa Catarina","1641","Pessoas de 14 anos ou mais de idade","201301","1º trimestre 2013","1572","Mil pessoas",3453,125,3328,5363,0.036200405444541
"3","Unidade da Federação","42","Santa Catarina","1641","Pessoas de 14 anos ou mais de idade","201302","2º trimestre 2013","1572","Mil pessoas",3451,118,3333,5383,0.0341929875398435
"3","Unidade da Federação","42","Santa Catarina","1641","Pessoas de 14 anos ou mais de idade","201303","3º trimestre 2013","1572","Mil pessoas",3396,95,3300,5404,0.0279740871613663
"3","Unidade da Federação","42","Santa Catarina","1641","Pessoas de 14 anos ou mais de idade","201304","4º trimestre 2013","1572","Mil pessoas",3410,86,3324,5438,0.0252199413489736
"3","Unidade da Federação","42","Santa Catarina","1641","Pessoas de 14 anos ou mais de idade","201401","1º trimestre 2014","1572","Mil pessoas",3452,106,3346,5450,0.0307068366164542
"3","Unidade da Federação","42","Santa Catarina","1641","Pessoas de 14 anos ou mais de idade","201402","2º trimestre 2014","1572","Mil pessoas",3454,96,3358,5502,0.0277938621887666
"3","Unidade da Federação","42","Santa Catarina","1641","Pessoas de 14 anos ou mais de idade","201403","3º trimestre 2014","1572","Mil pessoas",3508,102,3407,5540,0.0290763968072976
"3","Unidade da Federação","42","Santa Catarina","1641","Pessoas de 14 anos ou mais de idade","201404","4º trimestre 2014","1572","Mil pessoas",3570,95,3474,5564,0.0266106442577031
"3","Unidade da Federação","42","Santa Catarina","1641","Pessoas de 14 anos ou mais de idade","201501","1º trimestre 2015","1572","Mil pessoas",3578,139,3439,5578,0.038848518725545
"3","Unidade da Federação","42","Santa Catarina","1641","Pessoas de 14 anos ou mais de idade","201502","2º trimestre 2015","1572","Mil pessoas",3616,141,3475,5612,0.0389933628318584
"3","Unidade da Federação","42","Santa Catarina","1641","Pessoas de 14 anos ou mais de idade","201503","3º trimestre 2015","1572","Mil pessoas",3616,157,3458,5635,0.0434181415929204
"3","Unidade da Federação","42","Santa Catarina","1641","Pessoas de 14 anos ou mais de idade","201504","4º trimestre 2015","1572","Mil pessoas",3640,152,3488,5665,0.0417582417582418
"3","Unidade da Federação","42","Santa Catarina","1641","Pessoas de 14 anos ou mais de idade","201601","1º trimestre 2016","1572","Mil pessoas",3650,218,3432,5684,0.0597260273972603
"3","Unidade da Federação","42","Santa Catarina","1641","Pessoas de 14 anos ou mais de idade","201602","2º trimestre 2016","1572","Mil pessoas",3631,242,3389,5703,0.0666483062517213
"3","Unidade da Federação","42","Santa Catarina","1641","Pessoas de 14 anos ou mais de idade","201603","3º trimestre 2016","1572","Mil pessoas",3645,232,3413,5715,0.0636488340192044
"3","Unidade da Federação","42","Santa Catarina","1641","Pessoas de 14 anos ou mais de idade","201604","4º trimestre 2016","1572","Mil pessoas",3666,226,3440,5726,0.0616475722858702
"3","Unidade da Federação","42","Santa Catarina","1641","Pessoas de 14 anos ou mais de idade","201701","1º trimestre 2017","1572","Mil pessoas",3771,297,3474,5767,0.0787589498806683
"3","Unidade da Federação","42","Santa Catarina","1641","Pessoas de 14 anos ou mais de idade","201702","2º trimestre 2017","1572","Mil pessoas",3768,283,3485,5770,0.0751061571125265
"3","Unidade da Federação","42","Santa Catarina","1641","Pessoas de 14 anos ou mais de idade","201703","3º trimestre 2017","1572","Mil pessoas",3802,256,3545,5802,0.0673329826407154
"3","Unidade da Federação","42","Santa Catarina","1641","Pessoas de 14 anos ou mais de idade","201704","4º trimestre 2017","1572","Mil pessoas",3842,244,3598,5821,0.0635085892764185
"3","Unidade da Federação","42","Santa Catarina","1641","Pessoas de 14 anos ou mais de idade","201801","1º trimestre 2018","1572","Mil pessoas",3810,249,3561,5848,0.0653543307086614
"3","Unidade da Federação","42","Santa Catarina","1641","Pessoas de 14 anos ou mais de idade","201802","2º trimestre 2018","1572","Mil pessoas",3789,245,3544,5860,0.0646608603853259
"3","Unidade da Federação","42","Santa Catarina","1641","Pessoas de 14 anos ou mais de idade","201803","3º trimestre 2018","1572","Mil pessoas",3815,236,3580,5885,0.0618610747051114
"3","Unidade da Federação","42","Santa Catarina","1641","Pessoas de 14 anos ou mais de idade","201804","4º trimestre 2018","1572","Mil pessoas",3863,246,3618,5911,0.0636810768832514
"3","Unidade da Federação","42","Santa Catarina","1641","Pessoas de 14 anos ou mais de idade","201901","1º trimestre 2019","1572","Mil pessoas",3846,277,3568,5899,0.0720228809152366
"3","Unidade da Federação","42","Santa Catarina","1641","Pessoas de 14 anos ou mais de idade","201902","2º trimestre 2019","1572","Mil pessoas",3840,231,3608,5928,0.06015625
"3","Unidade da Federação","42","Santa Catarina","1641","Pessoas de 14 anos ou mais de idade","201903","3º trimestre 2019","1572","Mil pessoas",3841,222,3619,5958,0.0577974485810987
"3","Unidade da Federação","42","Santa Catarina","1641","Pessoas de 14 anos ou mais de idade","201904","4º trimestre 2019","1572","Mil pessoas",3904,209,3695,5986,0.0535348360655738
"3","Unidade da Federação","42","Santa Catarina","1641","Pessoas de 14 anos ou mais de idade","202001","1º trimestre 2020","1572","Mil pessoas",3811,215,3595,6006,0.0564156389399108
"3","Unidade da Federação","42","Santa Catarina","1641","Pessoas de 14 anos ou mais de idade","202002","2º trimestre 2020","1572","Mil pessoas",3716,257,3458,6127,0.0691603875134553
"3","Unidade da Federação","42","Santa Catarina","1641","Pessoas de 14 anos ou mais de idade","202003","3º trimestre 2020","1572","Mil pessoas",3666,242,3423,6175,0.066012002182215
"3","Unidade da Federação","43","Rio Grande do Sul","1641","Pessoas de 14 anos ou mais de idade","201201","1º trimestre 2012","1572","Mil pessoas",5699,303,5396,8996,0.0531672223197052
"3","Unidade da Federação","43","Rio Grande do Sul","1641","Pessoas de 14 anos ou mais de idade","201202","2º trimestre 2012","1572","Mil pessoas",5744,287,5457,9022,0.0499651810584958
"3","Unidade da Federação","43","Rio Grande do Sul","1641","Pessoas de 14 anos ou mais de idade","201203","3º trimestre 2012","1572","Mil pessoas",5698,263,5434,9052,0.0461565461565462
"3","Unidade da Federação","43","Rio Grande do Sul","1641","Pessoas de 14 anos ou mais de idade","201204","4º trimestre 2012","1572","Mil pessoas",5755,249,5506,9072,0.0432667245873154
"3","Unidade da Federação","43","Rio Grande do Sul","1641","Pessoas de 14 anos ou mais de idade","201301","1º trimestre 2013","1572","Mil pessoas",5838,312,5526,9121,0.0534429599177801
"3","Unidade da Federação","43","Rio Grande do Sul","1641","Pessoas de 14 anos ou mais de idade","201302","2º trimestre 2013","1572","Mil pessoas",5836,264,5572,9148,0.0452364633310487
"3","Unidade da Federação","43","Rio Grande do Sul","1641","Pessoas de 14 anos ou mais de idade","201303","3º trimestre 2013","1572","Mil pessoas",5896,283,5613,9164,0.0479986431478969
"3","Unidade da Federação","43","Rio Grande do Sul","1641","Pessoas de 14 anos ou mais de idade","201304","4º trimestre 2013","1572","Mil pessoas",5910,274,5636,9194,0.0463620981387479
"3","Unidade da Federação","43","Rio Grande do Sul","1641","Pessoas de 14 anos ou mais de idade","201401","1º trimestre 2014","1572","Mil pessoas",5887,315,5572,9176,0.0535077288941736
"3","Unidade da Federação","43","Rio Grande do Sul","1641","Pessoas de 14 anos ou mais de idade","201402","2º trimestre 2014","1572","Mil pessoas",5853,287,5566,9207,0.0490346830685119
"3","Unidade da Federação","43","Rio Grande do Sul","1641","Pessoas de 14 anos ou mais de idade","201403","3º trimestre 2014","1572","Mil pessoas",5846,302,5544,9210,0.0516592541908998
"3","Unidade da Federação","43","Rio Grande do Sul","1641","Pessoas de 14 anos ou mais de idade","201404","4º trimestre 2014","1572","Mil pessoas",5858,263,5594,9232,0.0448958688972345
"3","Unidade da Federação","43","Rio Grande do Sul","1641","Pessoas de 14 anos ou mais de idade","201501","1º trimestre 2015","1572","Mil pessoas",5958,336,5622,9270,0.0563947633434038
"3","Unidade da Federação","43","Rio Grande do Sul","1641","Pessoas de 14 anos ou mais de idade","201502","2º trimestre 2015","1572","Mil pessoas",5918,348,5570,9268,0.0588036498817168
"3","Unidade da Federação","43","Rio Grande do Sul","1641","Pessoas de 14 anos ou mais de idade","201503","3º trimestre 2015","1572","Mil pessoas",5922,406,5517,9283,0.0685579196217494
"3","Unidade da Federação","43","Rio Grande do Sul","1641","Pessoas de 14 anos ou mais de idade","201504","4º trimestre 2015","1572","Mil pessoas",6028,392,5636,9305,0.0650298606502986
"3","Unidade da Federação","43","Rio Grande do Sul","1641","Pessoas de 14 anos ou mais de idade","201601","1º trimestre 2016","1572","Mil pessoas",6046,452,5594,9356,0.0747601720145551
"3","Unidade da Federação","43","Rio Grande do Sul","1641","Pessoas de 14 anos ou mais de idade","201602","2º trimestre 2016","1572","Mil pessoas",6041,527,5514,9366,0.087237212382056
"3","Unidade da Federação","43","Rio Grande do Sul","1641","Pessoas de 14 anos ou mais de idade","201603","3º trimestre 2016","1572","Mil pessoas",6031,497,5533,9397,0.0824075609351683
"3","Unidade da Federação","43","Rio Grande do Sul","1641","Pessoas de 14 anos ou mais de idade","201604","4º trimestre 2016","1572","Mil pessoas",6055,500,5555,9360,0.0825763831544178
"3","Unidade da Federação","43","Rio Grande do Sul","1641","Pessoas de 14 anos ou mais de idade","201701","1º trimestre 2017","1572","Mil pessoas",6091,557,5534,9392,0.0914463963224429
"3","Unidade da Federação","43","Rio Grande do Sul","1641","Pessoas de 14 anos ou mais de idade","201702","2º trimestre 2017","1572","Mil pessoas",6057,510,5547,9398,0.0842000990589401
"3","Unidade da Federação","43","Rio Grande do Sul","1641","Pessoas de 14 anos ou mais de idade","201703","3º trimestre 2017","1572","Mil pessoas",6078,490,5589,9406,0.0806186245475485
"3","Unidade da Federação","43","Rio Grande do Sul","1641","Pessoas de 14 anos ou mais de idade","201704","4º trimestre 2017","1572","Mil pessoas",6067,485,5583,9429,0.079940662600956
"3","Unidade da Federação","43","Rio Grande do Sul","1641","Pessoas de 14 anos ou mais de idade","201801","1º trimestre 2018","1572","Mil pessoas",5975,509,5466,9437,0.0851882845188285
"3","Unidade da Federação","43","Rio Grande do Sul","1641","Pessoas de 14 anos ou mais de idade","201802","2º trimestre 2018","1572","Mil pessoas",5921,493,5428,9455,0.083262962337443
"3","Unidade da Federação","43","Rio Grande do Sul","1641","Pessoas de 14 anos ou mais de idade","201803","3º trimestre 2018","1572","Mil pessoas",5944,486,5458,9450,0.0817631224764468
"3","Unidade da Federação","43","Rio Grande do Sul","1641","Pessoas de 14 anos ou mais de idade","201804","4º trimestre 2018","1572","Mil pessoas",6023,448,5576,9504,0.074381537439814
"3","Unidade da Federação","43","Rio Grande do Sul","1641","Pessoas de 14 anos ou mais de idade","201901","1º trimestre 2019","1572","Mil pessoas",6068,485,5584,9550,0.0799274884640738
"3","Unidade da Federação","43","Rio Grande do Sul","1641","Pessoas de 14 anos ou mais de idade","201902","2º trimestre 2019","1572","Mil pessoas",6136,505,5631,9573,0.0823011734028683
"3","Unidade da Federação","43","Rio Grande do Sul","1641","Pessoas de 14 anos ou mais de idade","201903","3º trimestre 2019","1572","Mil pessoas",6109,540,5570,9552,0.0883941725323294
"3","Unidade da Federação","43","Rio Grande do Sul","1641","Pessoas de 14 anos ou mais de idade","201904","4º trimestre 2019","1572","Mil pessoas",6169,441,5728,9555,0.0714864645809694
"3","Unidade da Federação","43","Rio Grande do Sul","1641","Pessoas de 14 anos ou mais de idade","202001","1º trimestre 2020","1572","Mil pessoas",6083,504,5579,9570,0.0828538550057537
"3","Unidade da Federação","43","Rio Grande do Sul","1641","Pessoas de 14 anos ou mais de idade","202002","2º trimestre 2020","1572","Mil pessoas",5675,535,5140,9682,0.094273127753304
"3","Unidade da Federação","43","Rio Grande do Sul","1641","Pessoas de 14 anos ou mais de idade","202003","3º trimestre 2020","1572","Mil pessoas",5548,574,4974,9655,0.103460706560923
"3","Unidade da Federação","50","Mato Grosso do Sul","1641","Pessoas de 14 anos ou mais de idade","201201","1º trimestre 2012","1572","Mil pessoas",1215,91,1124,1916,0.0748971193415638
"3","Unidade da Federação","50","Mato Grosso do Sul","1641","Pessoas de 14 anos ou mais de idade","201202","2º trimestre 2012","1572","Mil pessoas",1254,88,1166,1928,0.0701754385964912
"3","Unidade da Federação","50","Mato Grosso do Sul","1641","Pessoas de 14 anos ou mais de idade","201203","3º trimestre 2012","1572","Mil pessoas",1238,61,1177,1936,0.0492730210016155
"3","Unidade da Federação","50","Mato Grosso do Sul","1641","Pessoas de 14 anos ou mais de idade","201204","4º trimestre 2012","1572","Mil pessoas",1255,62,1193,1931,0.049402390438247
"3","Unidade da Federação","50","Mato Grosso do Sul","1641","Pessoas de 14 anos ou mais de idade","201301","1º trimestre 2013","1572","Mil pessoas",1240,59,1180,1946,0.0475806451612903
"3","Unidade da Federação","50","Mato Grosso do Sul","1641","Pessoas de 14 anos ou mais de idade","201302","2º trimestre 2013","1572","Mil pessoas",1269,63,1206,1954,0.049645390070922
"3","Unidade da Federação","50","Mato Grosso do Sul","1641","Pessoas de 14 anos ou mais de idade","201303","3º trimestre 2013","1572","Mil pessoas",1280,56,1223,1964,0.04375
"3","Unidade da Federação","50","Mato Grosso do Sul","1641","Pessoas de 14 anos ou mais de idade","201304","4º trimestre 2013","1572","Mil pessoas",1271,57,1214,1962,0.044846577498033
"3","Unidade da Federação","50","Mato Grosso do Sul","1641","Pessoas de 14 anos ou mais de idade","201401","1º trimestre 2014","1572","Mil pessoas",1259,59,1200,1976,0.0468625893566322
"3","Unidade da Federação","50","Mato Grosso do Sul","1641","Pessoas de 14 anos ou mais de idade","201402","2º trimestre 2014","1572","Mil pessoas",1283,50,1232,1983,0.0389711613406079
"3","Unidade da Federação","50","Mato Grosso do Sul","1641","Pessoas de 14 anos ou mais de idade","201403","3º trimestre 2014","1572","Mil pessoas",1290,52,1238,2003,0.0403100775193798
"3","Unidade da Federação","50","Mato Grosso do Sul","1641","Pessoas de 14 anos ou mais de idade","201404","4º trimestre 2014","1572","Mil pessoas",1298,49,1249,2007,0.0377503852080123
"3","Unidade da Federação","50","Mato Grosso do Sul","1641","Pessoas de 14 anos ou mais de idade","201501","1º trimestre 2015","1572","Mil pessoas",1305,80,1225,2028,0.0613026819923372
"3","Unidade da Federação","50","Mato Grosso do Sul","1641","Pessoas de 14 anos ou mais de idade","201502","2º trimestre 2015","1572","Mil pessoas",1305,81,1224,2027,0.0620689655172414
"3","Unidade da Federação","50","Mato Grosso do Sul","1641","Pessoas de 14 anos ou mais de idade","201503","3º trimestre 2015","1572","Mil pessoas",1324,83,1241,2026,0.0626888217522659
"3","Unidade da Federação","50","Mato Grosso do Sul","1641","Pessoas de 14 anos ou mais de idade","201504","4º trimestre 2015","1572","Mil pessoas",1328,79,1249,2036,0.0594879518072289
"3","Unidade da Federação","50","Mato Grosso do Sul","1641","Pessoas de 14 anos ou mais de idade","201601","1º trimestre 2016","1572","Mil pessoas",1334,104,1231,2061,0.0779610194902549
"3","Unidade da Federação","50","Mato Grosso do Sul","1641","Pessoas de 14 anos ou mais de idade","201602","2º trimestre 2016","1572","Mil pessoas",1361,95,1266,2073,0.0698016164584864
"3","Unidade da Federação","50","Mato Grosso do Sul","1641","Pessoas de 14 anos ou mais de idade","201603","3º trimestre 2016","1572","Mil pessoas",1358,104,1254,2092,0.0765832106038292
"3","Unidade da Federação","50","Mato Grosso do Sul","1641","Pessoas de 14 anos ou mais de idade","201604","4º trimestre 2016","1572","Mil pessoas",1376,112,1264,2105,0.0813953488372093
"3","Unidade da Federação","50","Mato Grosso do Sul","1641","Pessoas de 14 anos ou mais de idade","201701","1º trimestre 2017","1572","Mil pessoas",1371,134,1237,2099,0.0977388767323122
"3","Unidade da Federação","50","Mato Grosso do Sul","1641","Pessoas de 14 anos ou mais de idade","201702","2º trimestre 2017","1572","Mil pessoas",1384,123,1261,2109,0.0888728323699422
"3","Unidade da Federação","50","Mato Grosso do Sul","1641","Pessoas de 14 anos ou mais de idade","201703","3º trimestre 2017","1572","Mil pessoas",1368,108,1260,2106,0.0789473684210526
"3","Unidade da Federação","50","Mato Grosso do Sul","1641","Pessoas de 14 anos ou mais de idade","201704","4º trimestre 2017","1572","Mil pessoas",1389,101,1288,2121,0.0727141828653708
"3","Unidade da Federação","50","Mato Grosso do Sul","1641","Pessoas de 14 anos ou mais de idade","201801","1º trimestre 2018","1572","Mil pessoas",1403,119,1284,2132,0.0848182466143977
"3","Unidade da Federação","50","Mato Grosso do Sul","1641","Pessoas de 14 anos ou mais de idade","201802","2º trimestre 2018","1572","Mil pessoas",1403,106,1297,2123,0.0755523877405559
"3","Unidade da Federação","50","Mato Grosso do Sul","1641","Pessoas de 14 anos ou mais de idade","201803","3º trimestre 2018","1572","Mil pessoas",1432,103,1329,2126,0.071927374301676
"3","Unidade da Federação","50","Mato Grosso do Sul","1641","Pessoas de 14 anos ou mais de idade","201804","4º trimestre 2018","1572","Mil pessoas",1435,100,1335,2155,0.0696864111498258
"3","Unidade da Federação","50","Mato Grosso do Sul","1641","Pessoas de 14 anos ou mais de idade","201901","1º trimestre 2019","1572","Mil pessoas",1427,135,1291,2149,0.094604064470918
"3","Unidade da Federação","50","Mato Grosso do Sul","1641","Pessoas de 14 anos ou mais de idade","201902","2º trimestre 2019","1572","Mil pessoas",1455,120,1335,2145,0.0824742268041237
"3","Unidade da Federação","50","Mato Grosso do Sul","1641","Pessoas de 14 anos ou mais de idade","201903","3º trimestre 2019","1572","Mil pessoas",1431,108,1323,2158,0.0754716981132075
"3","Unidade da Federação","50","Mato Grosso do Sul","1641","Pessoas de 14 anos ou mais de idade","201904","4º trimestre 2019","1572","Mil pessoas",1422,93,1329,2177,0.0654008438818565
"3","Unidade da Federação","50","Mato Grosso do Sul","1641","Pessoas de 14 anos ou mais de idade","202001","1º trimestre 2020","1572","Mil pessoas",1399,107,1292,2179,0.0764832022873481
"3","Unidade da Federação","50","Mato Grosso do Sul","1641","Pessoas de 14 anos ou mais de idade","202002","2º trimestre 2020","1572","Mil pessoas",1315,150,1165,2191,0.114068441064639
"3","Unidade da Federação","50","Mato Grosso do Sul","1641","Pessoas de 14 anos ou mais de idade","202003","3º trimestre 2020","1572","Mil pessoas",1321,153,1169,2209,0.115821347464042
"3","Unidade da Federação","51","Mato Grosso","1641","Pessoas de 14 anos ou mais de idade","201201","1º trimestre 2012","1572","Mil pessoas",1563,103,1460,2414,0.0658989123480486
"3","Unidade da Federação","51","Mato Grosso","1641","Pessoas de 14 anos ou mais de idade","201202","2º trimestre 2012","1572","Mil pessoas",1573,90,1483,2437,0.0572155117609663
"3","Unidade da Federação","51","Mato Grosso","1641","Pessoas de 14 anos ou mais de idade","201203","3º trimestre 2012","1572","Mil pessoas",1574,80,1494,2450,0.0508259212198221
"3","Unidade da Federação","51","Mato Grosso","1641","Pessoas de 14 anos ou mais de idade","201204","4º trimestre 2012","1572","Mil pessoas",1583,73,1509,2460,0.0461149715729627
"3","Unidade da Federação","51","Mato Grosso","1641","Pessoas de 14 anos ou mais de idade","201301","1º trimestre 2013","1572","Mil pessoas",1609,92,1516,2484,0.0571783716594158
"3","Unidade da Federação","51","Mato Grosso","1641","Pessoas de 14 anos ou mais de idade","201302","2º trimestre 2013","1572","Mil pessoas",1619,73,1546,2485,0.0450895614576899
"3","Unidade da Federação","51","Mato Grosso","1641","Pessoas de 14 anos ou mais de idade","201303","3º trimestre 2013","1572","Mil pessoas",1638,63,1575,2491,0.0384615384615385
"3","Unidade da Federação","51","Mato Grosso","1641","Pessoas de 14 anos ou mais de idade","201304","4º trimestre 2013","1572","Mil pessoas",1622,60,1562,2522,0.0369913686806412
"3","Unidade da Federação","51","Mato Grosso","1641","Pessoas de 14 anos ou mais de idade","201401","1º trimestre 2014","1572","Mil pessoas",1643,72,1571,2532,0.0438222763237979
